timestamp,fps,cpu_temp,spi_latency_ms,p1_lives,p2_lives,error
14:42:14:524,28.7,N/A,0.01,3,3,None
14:42:14:558,28.7,N/A,0.01,3,3,None
14:42:14:592,29.4,N/A,0.01,3,3,None
14:42:14:626,29.4,N/A,0.01,3,3,None
14:42:14:660,29.4,N/A,0.01,3,3,None
14:42:14:707,29.4,N/A,0.00,3,3,None
14:42:14:728,29.4,N/A,0.00,3,3,None
14:42:14:762,29.4,N/A,0.00,3,3,None
14:42:14:796,29.4,N/A,0.01,3,3,None
14:42:14:829,29.4,N/A,0.01,3,3,None
14:42:14:863,29.4,N/A,0.01,3,3,None
14:42:14:897,29.4,N/A,0.01,3,3,None
14:42:14:931,29.5,N/A,0.01,3,3,None
14:42:14:965,29.5,N/A,0.01,3,3,None
14:42:15:001,29.5,N/A,0.01,3,3,None
14:42:15:033,29.5,N/A,0.01,3,3,None
14:42:15:068,29.5,N/A,0.01,3,3,None
14:42:15:099,29.5,N/A,0.01,3,3,None
14:42:15:132,29.5,N/A,0.01,3,3,None
14:42:15:166,29.5,N/A,0.01,3,3,None
14:42:15:200,29.5,N/A,0.00,3,3,None
14:42:15:234,29.5,N/A,0.01,3,3,None
14:42:15:269,29.7,N/A,0.01,3,3,None
14:42:15:302,29.7,N/A,0.01,3,3,None
14:42:15:336,29.7,N/A,0.01,3,3,None
14:42:15:370,29.7,N/A,0.01,3,3,None
14:42:15:404,29.7,N/A,0.01,3,3,None
14:42:15:438,29.7,N/A,0.01,3,3,None
14:42:15:472,29.7,N/A,0.01,3,3,None
14:42:15:505,29.7,N/A,0.01,3,3,None
14:42:15:538,29.7,N/A,0.01,3,3,None
14:42:15:574,29.7,N/A,0.01,3,3,None
14:42:15:607,29.5,N/A,0.01,3,3,None
14:42:15:641,29.5,N/A,0.01,3,3,None
14:42:15:673,29.5,N/A,0.01,3,3,None
14:42:15:708,29.5,N/A,0.01,3,3,None
14:42:15:742,29.5,N/A,0.01,3,3,None
14:42:15:776,29.5,N/A,0.01,3,3,None
14:42:15:810,29.5,N/A,0.01,3,3,None
14:42:15:844,29.5,N/A,0.01,3,3,None
14:42:15:878,29.5,N/A,0.01,3,3,None
14:42:15:912,29.5,N/A,0.01,3,3,None
14:42:15:946,29.5,N/A,0.01,3,3,None
14:42:15:981,29.5,N/A,0.01,3,3,None
14:42:16:014,29.5,N/A,0.01,3,3,None
14:42:16:050,29.5,N/A,0.01,3,3,None
14:42:16:082,29.5,N/A,0.01,3,3,None
14:42:16:115,29.5,N/A,0.01,3,3,None
14:42:16:149,29.5,N/A,0.01,3,3,None
14:42:16:183,29.5,N/A,0.01,3,3,None
14:42:16:218,29.5,N/A,0.01,3,3,None
14:42:16:253,29.5,N/A,0.01,3,3,None
14:42:16:285,29.5,N/A,0.01,3,3,None
14:42:16:320,29.5,N/A,0.01,3,3,None
14:42:16:352,29.5,N/A,0.01,3,3,None
14:42:16:387,29.5,N/A,0.01,3,3,None
14:42:16:422,29.5,N/A,0.01,3,3,None
14:42:16:455,29.5,N/A,0.01,3,3,None
14:42:16:489,29.5,N/A,0.01,3,3,None
14:42:16:523,29.5,N/A,0.01,3,3,None
14:42:16:557,29.5,N/A,0.01,3,3,None
14:42:16:591,29.5,N/A,0.01,3,3,None
14:42:16:625,29.4,N/A,0.01,3,3,None
14:42:16:658,29.4,N/A,0.01,3,3,None
14:42:16:692,29.4,N/A,0.01,3,3,None
14:42:16:727,29.4,N/A,0.01,3,3,None
14:42:16:759,29.4,N/A,0.00,3,3,None
14:42:16:794,29.4,N/A,0.01,3,3,None
14:42:16:828,29.4,N/A,0.01,3,3,None
14:42:16:862,29.4,N/A,0.01,3,3,None
14:42:16:895,29.4,N/A,0.01,3,3,None
14:42:16:930,29.4,N/A,0.01,3,3,None
14:42:16:963,29.6,N/A,0.01,3,3,None
14:42:16:997,29.6,N/A,0.01,3,3,None
14:42:17:034,29.6,N/A,0.01,3,3,None
14:42:17:066,29.6,N/A,0.01,3,3,None
14:42:17:100,29.6,N/A,0.01,3,3,None
14:42:17:133,29.6,N/A,0.01,3,3,None
14:42:17:166,29.6,N/A,0.01,3,3,None
14:42:17:202,29.6,N/A,0.01,3,3,None
14:42:17:235,29.6,N/A,0.01,3,3,None
14:42:17:270,29.6,N/A,0.01,3,3,None
14:42:17:304,29.5,N/A,0.01,3,3,None
14:42:17:337,29.5,N/A,0.01,3,2,None
14:42:17:371,29.5,N/A,0.01,3,2,None
14:42:17:404,29.5,N/A,0.01,3,2,None
14:42:17:438,29.5,N/A,0.01,3,1,None
14:42:17:471,29.5,N/A,0.01,3,1,None
14:42:17:506,29.5,N/A,0.01,3,1,None
14:42:17:542,29.5,N/A,0.00,3,1,None
14:42:17:574,29.5,N/A,0.01,3,1,None
14:42:17:608,29.5,N/A,0.01,3,1,None
14:42:17:644,29.4,N/A,0.01,3,1,None
14:42:17:677,29.4,N/A,0.01,3,1,None
14:42:17:710,29.4,N/A,0.01,3,1,None
14:42:17:744,29.4,N/A,0.01,3,1,None
14:42:17:779,29.4,N/A,0.01,3,1,None
14:42:17:813,29.4,N/A,0.01,3,1,None
14:42:17:847,29.4,N/A,0.01,3,1,None
14:42:17:880,29.4,N/A,0.01,3,1,None
14:42:17:914,29.4,N/A,0.01,3,1,None
14:42:17:950,29.4,N/A,0.01,3,1,None
14:42:17:983,29.3,N/A,0.01,3,1,None
14:42:18:017,29.3,N/A,0.01,3,1,None
14:42:18:050,29.3,N/A,0.01,3,1,None
14:42:18:085,29.3,N/A,0.01,3,1,None
14:42:18:117,29.3,N/A,0.01,3,1,None
14:42:18:153,29.3,N/A,0.00,3,1,None
14:42:18:185,29.3,N/A,0.01,3,1,None
14:42:18:219,29.3,N/A,0.01,3,0,None
15:00:22:457,29.6,N/A,0.06,3,3,None
15:00:22:484,29.6,N/A,0.01,3,3,None
15:00:22:518,29.6,N/A,0.01,3,3,None
15:00:22:552,29.6,N/A,0.01,3,3,None
15:00:22:586,29.5,N/A,0.01,3,3,None
15:00:22:621,29.5,N/A,0.01,3,3,None
15:00:22:654,29.5,N/A,0.01,3,3,None
15:00:22:688,29.5,N/A,0.01,3,3,None
15:00:22:723,29.5,N/A,0.01,3,3,None
15:00:22:755,29.5,N/A,0.01,3,3,None
15:00:22:791,29.5,N/A,0.01,3,3,None
15:00:22:823,29.5,N/A,0.01,3,3,None
15:00:22:857,29.5,N/A,0.01,3,3,None
15:00:22:892,29.5,N/A,0.01,3,3,None
15:00:22:926,29.6,N/A,0.00,3,3,None
15:00:22:959,29.6,N/A,0.01,3,3,None
15:00:22:992,29.6,N/A,0.01,3,3,None
15:00:23:025,29.6,N/A,0.01,3,3,None
15:00:23:059,29.6,N/A,0.01,3,3,None
15:00:23:093,29.6,N/A,0.01,3,3,None
15:00:23:127,29.6,N/A,0.01,3,3,None
15:00:23:162,29.6,N/A,0.01,3,3,None
15:00:23:194,29.6,N/A,0.01,3,3,None
15:00:23:228,29.6,N/A,0.01,3,3,None
15:00:23:262,29.6,N/A,0.01,3,3,None
15:00:23:297,29.6,N/A,0.01,3,3,None
15:00:23:333,29.6,N/A,0.01,3,3,None
15:00:23:364,29.6,N/A,0.00,3,3,None
15:00:23:398,29.6,N/A,0.00,3,3,None
15:00:23:433,29.6,N/A,0.00,3,3,None
15:00:23:467,29.6,N/A,0.01,3,3,None
15:00:23:500,29.6,N/A,0.01,3,3,None
15:00:23:536,29.6,N/A,0.01,3,3,None
15:00:23:568,29.6,N/A,0.00,3,3,None
15:00:23:602,29.5,N/A,0.01,3,3,None
15:00:23:636,29.5,N/A,0.01,3,3,None
15:00:23:670,29.5,N/A,0.01,3,3,None
15:00:23:704,29.5,N/A,0.01,3,3,None
15:00:23:737,29.5,N/A,0.00,3,3,None
15:00:23:771,29.5,N/A,0.01,3,3,None
15:00:23:805,29.5,N/A,0.01,3,3,None
15:00:23:839,29.5,N/A,0.01,3,3,None
15:00:23:873,29.5,N/A,0.01,3,3,None
15:00:23:907,29.5,N/A,0.01,3,3,None
15:00:23:941,29.4,N/A,0.01,3,3,None
15:00:23:975,29.4,N/A,0.00,3,3,None
15:00:24:009,29.4,N/A,0.00,3,3,None
15:00:24:044,29.4,N/A,0.01,3,3,None
15:00:24:076,29.4,N/A,0.00,3,3,None
15:00:24:111,29.4,N/A,0.01,3,3,None
15:00:24:144,29.4,N/A,0.01,3,3,None
15:00:24:180,29.4,N/A,0.01,3,3,None
15:00:24:212,29.4,N/A,0.01,3,3,None
15:00:24:247,29.4,N/A,0.01,3,3,None
15:00:24:280,29.6,N/A,0.01,3,3,None
15:00:24:314,29.6,N/A,0.01,3,3,None
15:00:24:349,29.6,N/A,0.01,3,3,None
15:00:24:381,29.6,N/A,0.01,3,3,None
15:00:24:416,29.6,N/A,0.01,3,3,None
15:00:24:450,29.6,N/A,0.01,3,3,None
15:00:24:483,29.6,N/A,0.01,3,3,None
15:00:24:517,29.6,N/A,0.01,3,3,None
15:00:24:552,29.6,N/A,0.01,3,3,None
15:00:24:585,29.6,N/A,0.01,3,3,None
15:00:24:619,29.4,N/A,0.01,3,3,None
15:00:24:653,29.4,N/A,0.01,3,3,None
15:00:24:688,29.4,N/A,0.01,3,3,None
15:00:24:721,29.4,N/A,0.01,3,3,None
15:00:24:755,29.4,N/A,0.01,3,3,None
15:00:24:789,29.4,N/A,0.01,3,3,None
15:00:24:825,29.4,N/A,0.01,3,3,None
15:00:24:857,29.4,N/A,0.01,3,3,None
15:00:24:892,29.4,N/A,0.01,3,3,None
15:00:24:925,29.4,N/A,0.01,3,3,None
15:00:24:960,29.4,N/A,0.01,3,3,None
15:00:24:993,29.4,N/A,0.01,3,3,None
15:00:25:027,29.4,N/A,0.01,3,3,None
15:00:25:062,29.4,N/A,0.01,3,3,None
15:00:25:095,29.4,N/A,0.01,3,3,None
15:00:25:129,29.4,N/A,0.01,3,3,None
15:00:25:162,29.4,N/A,0.01,3,3,None
15:00:25:197,29.4,N/A,0.01,3,3,None
15:00:25:230,29.4,N/A,0.01,3,3,None
15:00:25:263,29.4,N/A,0.01,3,3,None
15:00:25:298,29.6,N/A,0.01,3,3,None
15:00:25:332,29.6,N/A,0.01,3,3,None
15:00:25:365,29.6,N/A,0.00,3,3,None
15:00:25:399,29.6,N/A,0.01,3,3,None
15:00:25:433,29.6,N/A,0.01,3,3,None
15:00:25:467,29.6,N/A,0.01,3,3,None
15:00:25:501,29.6,N/A,0.01,3,3,None
15:00:25:537,29.6,N/A,0.00,3,3,None
15:00:25:569,29.6,N/A,0.01,3,3,None
15:00:25:603,29.6,N/A,0.01,3,3,None
15:00:25:637,29.4,N/A,0.01,3,3,None
15:00:25:671,29.4,N/A,0.01,3,3,None
15:00:25:705,29.4,N/A,0.01,3,3,None
15:00:25:740,29.4,N/A,0.01,3,3,None
15:00:25:773,29.4,N/A,0.01,3,3,None
15:00:25:806,29.4,N/A,0.01,3,3,None
15:00:25:841,29.4,N/A,0.01,3,3,None
15:00:25:875,29.4,N/A,0.01,3,3,None
15:00:25:908,29.4,N/A,0.01,3,2,None
15:00:25:942,29.4,N/A,0.01,3,2,None
15:00:25:976,29.5,N/A,0.01,3,2,None
15:00:26:011,29.5,N/A,0.01,3,2,None
15:00:26:045,29.5,N/A,0.01,3,2,None
15:00:26:078,29.5,N/A,0.01,3,2,None
15:00:26:111,29.5,N/A,0.01,3,2,None
15:00:26:144,29.5,N/A,0.01,3,2,None
15:00:26:177,29.5,N/A,0.01,3,2,None
15:00:26:211,29.5,N/A,0.01,3,2,None
15:00:26:244,29.5,N/A,0.01,3,2,None
15:00:26:280,29.5,N/A,0.01,3,2,None
15:00:26:312,29.8,N/A,0.01,3,2,None
15:00:26:346,29.8,N/A,0.01,3,2,None
15:00:26:380,29.8,N/A,0.01,3,2,None
15:00:26:415,29.8,N/A,0.01,3,2,None
15:00:26:449,29.8,N/A,0.01,3,2,None
15:00:26:482,29.8,N/A,0.01,3,2,None
15:00:26:516,29.8,N/A,0.01,3,2,None
15:00:26:551,29.8,N/A,0.01,3,2,None
15:00:26:584,29.8,N/A,0.01,3,2,None
15:00:26:618,29.8,N/A,0.01,3,2,None
15:00:26:651,29.5,N/A,0.00,3,2,None
15:00:26:685,29.5,N/A,0.01,3,2,None
15:00:26:720,29.5,N/A,0.01,3,2,None
15:00:26:753,29.5,N/A,0.01,3,2,None
15:00:26:787,29.5,N/A,0.01,3,2,None
15:00:26:821,29.5,N/A,0.01,3,2,None
15:00:26:856,29.5,N/A,0.01,3,2,None
15:00:26:889,29.5,N/A,0.01,3,2,None
15:00:26:924,29.5,N/A,0.01,3,2,None
15:00:26:958,29.5,N/A,0.01,3,2,None
15:00:26:991,29.4,N/A,0.01,3,2,None
15:00:27:025,29.4,N/A,0.01,3,2,None
15:00:27:059,29.4,N/A,0.01,3,2,None
15:00:27:093,29.4,N/A,0.01,3,2,None
15:00:27:127,29.4,N/A,0.01,3,2,None
15:00:27:160,29.4,N/A,0.01,3,2,None
15:00:27:194,29.4,N/A,0.01,3,2,None
15:00:27:228,29.4,N/A,0.01,3,2,None
15:00:27:262,29.4,N/A,0.01,3,2,None
15:00:27:296,29.4,N/A,0.01,3,2,None
15:00:27:331,29.5,N/A,0.01,3,2,None
15:00:27:364,29.5,N/A,0.01,3,2,None
15:00:27:399,29.5,N/A,0.01,3,2,None
15:00:27:433,29.5,N/A,0.01,3,2,None
15:00:27:466,29.5,N/A,0.01,3,2,None
15:00:27:500,29.5,N/A,0.01,3,2,None
15:00:27:535,29.5,N/A,0.01,3,2,None
15:00:27:568,29.5,N/A,0.01,3,2,None
15:00:27:602,29.5,N/A,0.01,3,2,None
15:00:27:636,29.5,N/A,0.01,3,2,None
15:00:27:671,29.4,N/A,0.01,3,2,None
15:00:27:703,29.4,N/A,0.00,3,2,None
15:00:27:737,29.4,N/A,0.01,3,2,None
15:00:27:771,29.4,N/A,0.01,3,2,None
15:00:27:804,29.4,N/A,0.01,3,2,None
15:00:27:839,29.4,N/A,0.01,3,2,None
15:00:27:874,29.4,N/A,0.01,3,2,None
15:00:27:906,29.4,N/A,0.01,3,2,None
15:00:27:940,29.4,N/A,0.01,3,2,None
15:00:27:975,29.4,N/A,0.01,3,2,None
15:00:28:007,29.7,N/A,0.00,3,2,None
15:00:28:041,29.7,N/A,0.00,3,2,None
15:00:28:075,29.7,N/A,0.01,3,2,None
15:00:28:110,29.7,N/A,0.01,3,2,None
15:00:28:142,29.7,N/A,0.01,3,2,None
15:00:28:176,29.7,N/A,0.01,3,2,None
15:00:28:210,29.7,N/A,0.00,3,1,None
15:00:28:244,29.7,N/A,0.01,3,1,None
15:00:28:279,29.7,N/A,0.01,3,1,None
15:00:28:314,29.7,N/A,0.01,3,1,None
15:00:28:348,29.5,N/A,0.01,3,1,None
15:00:28:380,29.5,N/A,0.01,3,1,None
15:00:28:415,29.5,N/A,0.01,3,1,None
15:00:28:448,29.5,N/A,0.01,3,1,None
15:00:28:481,29.5,N/A,0.01,3,1,None
15:00:28:515,29.5,N/A,0.01,3,1,None
15:00:28:550,29.5,N/A,0.01,3,1,None
15:00:28:584,29.5,N/A,0.01,3,1,None
15:00:28:617,29.5,N/A,0.01,3,1,None
15:00:28:653,29.5,N/A,0.01,3,1,None
15:00:28:685,29.5,N/A,0.01,3,1,None
15:00:28:719,29.5,N/A,0.01,3,1,None
15:00:28:754,29.5,N/A,0.01,3,1,None
15:00:28:788,29.5,N/A,0.01,3,1,None
15:00:28:822,29.5,N/A,0.01,3,1,None
15:00:28:856,29.5,N/A,0.01,3,1,None
15:00:28:889,29.5,N/A,0.01,3,1,None
15:00:28:923,29.5,N/A,0.01,3,1,None
15:00:28:957,29.5,N/A,0.01,3,1,None
15:00:28:991,29.5,N/A,0.00,3,0,None
15:00:36:713,29.6,N/A,0.01,3,3,None
15:00:36:747,29.6,N/A,0.01,3,3,None
15:00:36:781,29.5,N/A,0.01,3,3,None
15:00:36:814,29.5,N/A,0.01,3,3,None
15:00:36:849,29.5,N/A,0.01,3,3,None
15:00:36:883,29.5,N/A,0.01,3,3,None
15:00:36:917,29.5,N/A,0.01,3,3,None
15:00:36:951,29.5,N/A,0.01,3,3,None
15:00:36:986,29.5,N/A,0.01,3,3,None
15:00:37:018,29.5,N/A,0.01,3,3,None
15:00:37:052,29.5,N/A,0.01,3,3,None
15:00:37:088,29.5,N/A,0.01,3,3,None
15:00:37:121,29.5,N/A,0.01,3,3,None
15:00:37:154,29.5,N/A,0.01,3,3,None
15:00:37:187,29.5,N/A,0.01,3,3,None
15:00:37:221,29.5,N/A,0.01,3,3,None
15:00:37:254,29.5,N/A,0.01,3,3,None
15:00:37:288,29.5,N/A,0.01,3,3,None
15:00:37:322,29.5,N/A,0.01,3,3,None
15:00:37:356,29.5,N/A,0.01,3,3,None
15:00:37:390,29.5,N/A,0.01,3,3,None
15:00:37:426,29.5,N/A,0.01,3,3,None
15:00:37:458,29.6,N/A,0.01,3,3,None
15:00:37:492,29.6,N/A,0.01,3,3,None
15:00:37:526,29.6,N/A,0.01,3,3,None
15:00:37:560,29.6,N/A,0.01,3,3,None
15:00:37:594,29.6,N/A,0.01,3,3,None
15:00:37:627,29.6,N/A,0.01,3,3,None
15:00:37:662,29.6,N/A,0.01,3,3,None
15:00:37:695,29.6,N/A,0.01,3,3,None
15:00:37:729,29.6,N/A,0.01,3,3,None
15:00:37:763,29.6,N/A,0.01,3,3,None
15:00:37:797,29.5,N/A,0.01,3,3,None
15:00:37:831,29.5,N/A,0.01,3,3,None
15:00:37:865,29.5,N/A,0.01,3,3,None
15:00:37:899,29.5,N/A,0.01,3,3,None
15:00:37:932,29.5,N/A,0.01,3,3,None
15:00:37:968,29.5,N/A,0.01,3,3,None
15:00:37:999,29.5,N/A,0.00,3,3,None
15:00:38:034,29.5,N/A,0.01,3,3,None
15:00:38:068,29.5,N/A,0.01,3,3,None
15:00:38:102,29.5,N/A,0.01,3,3,None
15:00:38:136,29.6,N/A,0.01,3,3,None
15:00:38:170,29.6,N/A,0.01,3,3,None
15:00:38:203,29.6,N/A,0.00,3,3,None
15:00:38:237,29.6,N/A,0.01,3,3,None
15:00:38:270,29.6,N/A,0.01,3,3,None
15:00:38:305,29.6,N/A,0.01,3,3,None
15:00:38:339,29.6,N/A,0.01,3,3,None
15:00:38:373,29.6,N/A,0.01,3,3,None
15:00:38:407,29.6,N/A,0.01,3,3,None
15:00:38:441,29.6,N/A,0.01,3,3,None
15:00:38:477,29.4,N/A,0.01,3,3,None
15:00:38:509,29.4,N/A,0.01,3,3,None
15:00:38:544,29.4,N/A,0.01,3,3,None
15:00:38:578,29.4,N/A,0.01,3,3,None
15:00:38:612,29.4,N/A,0.01,3,3,None
15:00:38:645,29.4,N/A,0.01,3,3,None
15:00:38:679,29.4,N/A,0.01,3,3,None
15:00:38:713,29.4,N/A,0.01,3,3,None
15:00:38:748,29.4,N/A,0.01,3,3,None
15:00:38:781,29.4,N/A,0.01,3,3,None
15:00:38:814,29.4,N/A,0.01,3,3,None
15:00:38:849,29.4,N/A,0.01,3,3,None
15:00:38:882,29.4,N/A,0.01,3,3,None
15:00:38:916,29.4,N/A,0.00,3,3,None
15:00:38:950,29.4,N/A,0.01,3,3,None
15:00:38:984,29.4,N/A,0.01,3,3,None
15:00:39:018,29.4,N/A,0.01,3,3,None
15:00:39:052,29.4,N/A,0.01,3,3,None
15:00:39:086,29.4,N/A,0.01,3,3,None
15:00:39:120,29.4,N/A,0.01,3,3,None
15:00:39:154,29.6,N/A,0.01,3,3,None
15:00:39:187,29.6,N/A,0.01,3,3,None
15:00:39:221,29.6,N/A,0.01,3,3,None
15:00:39:255,29.6,N/A,0.01,3,3,None
15:00:39:290,29.6,N/A,0.01,3,3,None
15:00:39:325,29.6,N/A,0.01,3,3,None
15:00:39:357,29.6,N/A,0.01,3,3,None
15:00:39:392,29.6,N/A,0.01,3,3,None
15:00:39:424,29.6,N/A,0.01,3,3,None
15:00:39:459,29.6,N/A,0.01,3,3,None
15:00:39:492,29.5,N/A,0.01,3,3,None
15:00:39:526,29.5,N/A,0.01,3,3,None
15:00:39:560,29.5,N/A,0.01,3,3,None
15:00:39:594,29.5,N/A,0.01,3,3,None
15:00:39:628,29.5,N/A,0.01,3,3,None
15:00:39:663,29.5,N/A,0.01,3,3,None
15:00:39:696,29.5,N/A,0.01,3,3,None
15:00:39:730,29.5,N/A,0.01,3,3,None
15:00:39:763,29.5,N/A,0.01,3,3,None
15:00:39:798,29.5,N/A,0.01,3,3,None
15:00:39:831,29.5,N/A,0.01,3,3,None
15:00:39:864,29.5,N/A,0.01,3,3,None
15:00:39:897,29.5,N/A,0.01,3,3,None
15:00:39:933,29.5,N/A,0.01,3,3,None
15:00:39:965,29.5,N/A,0.01,3,3,None
15:00:39:999,29.5,N/A,0.01,3,3,None
15:00:40:035,29.5,N/A,0.01,3,3,None
15:00:40:068,29.5,N/A,0.01,3,2,None
15:00:40:101,29.5,N/A,0.01,3,2,None
15:00:40:135,29.5,N/A,0.01,3,2,None
15:00:40:169,29.6,N/A,0.01,3,2,None
15:00:40:203,29.6,N/A,0.01,3,2,None
15:00:40:237,29.6,N/A,0.01,3,2,None
15:00:40:271,29.6,N/A,0.01,3,2,None
15:00:40:306,29.6,N/A,0.01,3,2,None
15:00:40:338,29.6,N/A,0.01,3,2,None
15:00:40:372,29.6,N/A,0.01,3,2,None
15:00:40:406,29.6,N/A,0.01,3,2,None
15:00:40:440,29.6,N/A,0.01,3,2,None
15:00:40:474,29.6,N/A,0.01,3,2,None
15:00:40:507,29.6,N/A,0.01,3,2,None
15:00:40:541,29.6,N/A,0.01,3,2,None
15:00:40:576,29.6,N/A,0.01,3,2,None
15:00:40:609,29.6,N/A,0.01,3,2,None
15:00:40:643,29.6,N/A,0.02,3,2,None
15:00:40:676,29.6,N/A,0.01,3,2,None
15:00:40:710,29.6,N/A,0.01,3,2,None
15:00:40:746,29.6,N/A,0.01,3,2,None
15:00:40:777,29.6,N/A,0.01,3,2,None
15:00:40:811,29.6,N/A,0.01,3,2,None
15:00:40:846,29.6,N/A,0.01,3,2,None
15:00:40:879,29.6,N/A,0.00,3,2,None
15:00:40:913,29.6,N/A,0.01,3,2,None
15:00:40:947,29.6,N/A,0.01,3,2,None
15:00:40:982,29.6,N/A,0.01,3,2,None
15:00:41:015,29.6,N/A,0.01,3,2,None
15:00:41:049,29.6,N/A,0.01,3,2,None
15:00:41:083,29.6,N/A,0.01,3,2,None
15:00:41:118,29.6,N/A,0.01,3,2,None
15:00:41:151,29.6,N/A,0.01,3,2,None
15:00:41:186,29.4,N/A,0.01,3,2,None
15:00:41:219,29.4,N/A,0.01,3,2,None
15:00:41:255,29.4,N/A,0.01,3,2,None
15:00:41:288,29.4,N/A,0.01,3,2,None
15:00:41:321,29.4,N/A,0.01,3,2,None
15:00:41:356,29.4,N/A,0.01,3,2,None
15:00:41:388,29.4,N/A,0.01,3,2,None
15:00:41:424,29.4,N/A,0.01,3,2,None
15:00:41:456,29.4,N/A,0.01,3,2,None
15:00:41:490,29.4,N/A,0.01,3,2,None
15:00:41:525,29.5,N/A,0.01,3,2,None
15:00:41:559,29.5,N/A,0.01,3,2,None
15:00:41:591,29.5,N/A,0.01,3,2,None
15:00:41:625,29.5,N/A,0.01,3,2,None
15:00:41:659,29.5,N/A,0.01,3,2,None
15:00:41:693,29.5,N/A,0.01,3,2,None
15:00:41:726,29.5,N/A,0.01,3,2,None
15:00:41:761,29.5,N/A,0.01,3,2,None
15:00:41:794,29.5,N/A,0.01,3,2,None
15:00:41:827,29.5,N/A,0.01,3,2,None
15:00:41:863,29.7,N/A,0.01,3,2,None
15:00:41:895,29.7,N/A,0.01,3,2,None
15:00:41:929,29.7,N/A,0.01,3,2,None
15:00:41:963,29.7,N/A,0.01,3,2,None
15:00:41:998,29.7,N/A,0.01,3,2,None
15:00:42:031,29.7,N/A,0.01,3,2,None
15:00:42:065,29.7,N/A,0.01,3,2,None
15:00:42:099,29.7,N/A,0.01,3,2,None
15:00:42:132,29.7,N/A,0.01,3,2,None
15:00:42:166,29.7,N/A,0.01,3,2,None
15:00:42:200,29.6,N/A,0.01,3,2,None
15:00:42:234,29.6,N/A,0.01,3,2,None
15:00:42:267,29.6,N/A,0.01,3,2,None
15:00:42:302,29.6,N/A,0.01,3,2,None
15:00:42:337,29.6,N/A,0.01,3,2,None
15:00:42:369,29.6,N/A,0.01,3,2,None
15:00:42:403,29.6,N/A,0.01,3,2,None
15:00:42:437,29.6,N/A,0.01,3,2,None
15:00:42:471,29.6,N/A,0.01,3,2,None
15:00:42:505,29.6,N/A,0.01,3,2,None
15:00:42:539,29.4,N/A,0.01,3,2,None
15:00:42:573,29.4,N/A,0.01,3,2,None
15:00:42:607,29.4,N/A,0.01,3,2,None
15:00:42:641,29.4,N/A,0.01,3,2,None
15:00:42:675,29.4,N/A,0.01,3,2,None
15:00:42:711,29.4,N/A,0.01,3,2,None
15:00:42:744,29.4,N/A,0.01,3,2,None
15:00:42:778,29.4,N/A,0.01,3,2,None
15:00:42:813,29.4,N/A,0.01,3,2,None
15:00:42:846,29.4,N/A,0.01,3,2,None
15:00:42:880,29.3,N/A,0.01,3,2,None
15:00:42:914,29.3,N/A,0.01,3,2,None
15:00:42:948,29.3,N/A,0.01,3,2,None
15:00:42:982,29.3,N/A,0.01,3,2,None
15:00:43:016,29.3,N/A,0.01,3,2,None
15:00:43:052,29.3,N/A,0.01,3,2,None
15:00:43:085,29.3,N/A,0.01,3,2,None
15:00:43:118,29.3,N/A,0.01,3,2,None
15:00:43:152,29.3,N/A,0.01,3,2,None
15:00:43:187,29.3,N/A,0.01,3,2,None
15:00:43:222,29.3,N/A,0.01,3,2,None
15:00:43:255,29.3,N/A,0.01,3,2,None
15:00:43:289,29.3,N/A,0.01,3,2,None
15:00:43:324,29.3,N/A,0.01,3,2,None
15:00:43:357,29.3,N/A,0.01,3,2,None
15:00:43:391,29.3,N/A,0.01,3,2,None
15:00:43:425,29.3,N/A,0.01,3,2,None
15:00:43:458,29.3,N/A,0.01,3,2,None
15:00:43:492,29.3,N/A,0.01,3,2,None
15:00:43:526,29.3,N/A,0.01,3,2,None
15:00:43:560,29.5,N/A,0.01,3,2,None
15:00:43:594,29.5,N/A,0.01,3,2,None
15:00:43:627,29.5,N/A,0.01,3,2,None
15:00:43:663,29.5,N/A,0.01,3,2,None
15:00:43:694,29.5,N/A,0.01,3,2,None
15:00:43:728,29.5,N/A,0.01,3,2,None
15:00:43:762,29.5,N/A,0.01,3,2,None
15:00:43:797,29.5,N/A,0.01,3,2,None
15:00:43:830,29.5,N/A,0.01,3,2,None
15:00:43:864,29.5,N/A,0.01,3,2,None
15:00:43:897,29.7,N/A,0.01,3,2,None
15:00:43:931,29.7,N/A,0.01,3,2,None
15:00:43:966,29.7,N/A,0.01,3,2,None
15:00:43:998,29.7,N/A,0.00,3,2,None
